stg_outlet_cd,stg_item_cd,DATE_ID,sales_qty
A,673,2022-04-24,3.0
C,93895,2022-09-10,2.0
B,3328,2022-09-19,3.0
C,25081,2022-02-08,1.0
A,122830,2022-01-29,1.0
C,19114,2022-01-28,2.0
C,4480,2022-08-02,3.0
A,259,2022-05-03,3.0
A,4741,2022-08-05,1.0
B,5002,2022-08-27,2.0
A,29896,2022-09-17,1.0
E,10105,2022-08-27,1.0
E,91456,2022-04-18,1.0
E,110356,2022-09-24,2.0
B,121039,2022-07-03,2.0
C,41164,2022-07-19,2.0
E,9979,2022-03-15,2.0
A,23020,2022-09-17,2.0
A,3427,2022-02-12,4.0
D,110806,2022-07-06,1.0
C,110077,2022-09-18,1.0
B,76399,2022-04-02,10.0
D,313,2022-07-27,1.0
C,101212,2022-02-08,1.0
B,13633,2022-08-28,1.0
C,41164,2022-09-04,1.0
C,46150,2022-10-17,3.0
C,25000,2022-03-12,4.0
C,114658,2022-03-27,2.0
D,110806,2022-08-01,2.0
E,122686,2022-08-24,15.0
E,1852,2022-10-04,1.0
B,46150,2022-02-11,3.0
B,313,2022-06-28,4.0
D,1186,2022-01-26,1.0
D,123703,2022-09-26,1.0
E,40381,2022-10-01,7.0
B,122785,2022-02-24,1.0
C,24136,2022-02-08,1.0
C,110860,2022-03-15,1.0
C,7108,2022-02-10,1.0
C,10366,2022-04-25,3.0
A,102769,2022-09-19,1.0
B,1672,2022-10-13,1.0
D,94948,2022-03-04,2.0
B,30778,2022-06-14,2.0
C,27583,2022-05-08,1.0
B,11230,2022-02-05,1.0
E,673,2022-07-28,2.0
D,30454,2022-03-28,1.0
D,45421,2022-08-04,4.0
D,107224,2022-08-22,2.0
D,10654,2022-08-22,1.0
B,117358,2022-08-30,1.0
A,718,2022-07-30,1.0
C,44989,2022-08-31,1.0
C,91438,2022-02-10,2.0
C,322,2022-05-12,1.0
C,122767,2022-09-20,2.0
A,4741,2022-06-09,2.0
D,25000,2022-02-28,1.0
D,24154,2022-06-05,1.0
A,120994,2022-02-18,2.0
D,4732,2022-08-04,1.0
C,31579,2022-08-16,1.0
D,11419,2022-04-01,1.0
A,92491,2022-09-16,2.0
C,4741,2022-02-08,15.0
B,232,2022-04-08,2.0
B,6856,2022-09-17,1.0
D,27583,2022-04-07,1.0
D,102967,2022-10-02,2.0
C,19123,2022-03-16,1.0
C,106054,2022-05-26,1.0
E,30454,2022-07-25,1.0
A,101635,2022-09-05,2.0
D,117358,2022-03-20,1.0
C,13552,2022-09-25,1.0
B,31579,2022-09-19,1.0
A,107917,2022-08-06,1.0
C,15352,2022-07-28,1.0
B,13795,2022-03-03,2.0
E,55879,2022-09-26,1.0
B,95443,2022-09-15,1.0
C,94345,2022-06-01,1.0
B,107224,2022-04-01,2.0
E,31579,2022-08-13,1.0
D,41488,2022-03-14,1.0
C,13003,2022-03-28,3.0
C,123478,2022-06-28,1.0
D,110806,2022-05-19,1.0
D,114658,2022-09-25,2.0
B,117925,2022-06-01,5.0
A,44989,2022-05-22,5.0
A,111148,2022-06-23,1.0
D,29941,2022-09-25,5.0
D,10636,2022-09-01,1.0
C,121291,2022-03-27,2.0
A,538,2022-06-03,1.0
C,120994,2022-06-03,3.0
B,29941,2022-03-04,1.0
D,111031,2022-02-13,2.0
A,91438,2022-05-19,1.0
C,1204,2022-03-04,9.0
E,55879,2022-06-03,2.0
C,12814,2022-08-26,1.0
E,101212,2022-08-15,1.0
D,12166,2022-06-13,2.0
C,114658,2022-05-24,1.0
C,27790,2022-01-31,1.0
E,107836,2022-03-11,1.0
B,99457,2022-01-26,1.0
B,11293,2022-06-02,1.0
D,44989,2022-06-25,4.0
D,123703,2022-08-22,1.0
C,27133,2022-03-01,1.0
B,94453,2022-01-30,1.0
B,112219,2022-04-14,1.0
B,40759,2022-10-11,4.0
D,88,2022-07-08,1.0
C,1681,2022-04-30,1.0
C,538,2022-08-01,2.0
D,117376,2022-09-23,1.0
C,102769,2022-08-24,2.0
C,16009,2022-02-10,1.0
A,110338,2022-06-01,3.0
A,23938,2022-08-04,3.0
E,118033,2022-07-05,1.0
D,529,2022-06-01,1.0
D,92482,2022-07-10,2.0
A,102490,2022-02-19,1.74399995803833
A,120418,2022-07-07,2.0
C,124414,2022-06-12,2.0
B,76399,2022-07-27,10.0
E,101941,2022-08-26,2.0
B,6856,2022-08-04,1.0
C,40201,2022-04-15,1.0
A,111004,2022-03-08,1.0
B,16000,2022-02-19,1.0
C,100096,2022-09-13,1.0
B,110077,2022-01-30,1.0
C,12166,2022-09-16,1.0
C,94345,2022-04-21,7.0
A,30778,2022-06-07,2.0
A,25081,2022-08-21,3.0
E,3427,2022-03-19,2.0
E,120418,2022-06-14,1.0
D,12220,2022-09-24,1.0
B,46150,2022-10-08,1.0
A,117610,2022-04-23,1.0
C,100051,2022-07-10,1.0
B,7450,2022-03-11,2.0
D,23371,2022-03-11,1.0
D,42154,2022-08-29,10.161999940872192
B,223,2022-08-12,1.0
A,118033,2022-03-27,2.0
A,118033,2022-04-29,2.0
A,223,2022-05-03,1.0
A,4705,2022-07-14,1.0
E,119554,2022-08-27,5.0
E,55879,2022-04-19,2.0
B,6856,2022-08-17,3.0
E,40759,2022-09-27,1.0
C,6748,2022-07-27,2.0
E,1852,2022-08-10,1.0
C,223,2022-08-05,1.0
A,718,2022-09-30,1.0
A,259,2022-10-13,1.0
B,13408,2022-02-15,1.0
A,113110,2022-05-12,1.0
D,3328,2022-03-08,2.0
D,7450,2022-06-24,1.0
C,43135,2022-08-02,2.0
C,313,2022-10-16,1.0
A,2311,2022-06-30,1.0
B,95443,2022-08-09,1.0
E,107224,2022-09-11,1.0
E,43279,2022-10-14,1.0
E,23911,2022-07-20,1.0
D,120400,2022-10-02,1.0
C,23137,2022-06-29,1.0
C,10924,2022-08-27,1.0
D,43405,2022-05-23,1.0
A,1672,2022-05-26,1.0
D,10375,2022-06-11,1.0
E,117187,2022-09-04,1.0
B,123703,2022-03-09,1.0
B,9637,2022-03-27,2.0
D,10213,2022-02-25,1.0
E,118429,2022-10-16,1.0
B,23938,2022-03-02,1.0
E,9979,2022-05-07,3.0
E,29941,2022-06-06,10.0
D,120994,2022-06-24,2.0
C,111382,2022-07-07,3.0
A,116836,2022-04-16,6.0
D,25081,2022-02-16,4.0
D,122740,2022-09-02,2.0
D,10105,2022-09-20,1.0
C,6856,2022-10-17,1.0
A,99250,2022-05-20,1.0
B,114658,2022-02-19,1.0
C,117187,2022-07-08,1.0
E,57058,2022-06-01,2.0
D,23911,2022-08-15,1.0
C,95137,2022-04-13,1.0
A,114658,2022-05-19,2.0
D,30688,2022-09-02,1.0
B,232,2022-09-17,1.0
A,27790,2022-03-14,1.0
D,107269,2022-01-22,1.0
D,1204,2022-07-14,1.0
D,268,2022-09-05,2.0
C,94345,2022-03-20,2.0
C,111868,2022-08-11,1.0
E,93679,2022-10-01,1.0
A,45412,2022-03-12,2.0
C,105622,2022-10-06,1.0
E,118429,2022-04-04,1.0
B,40939,2022-09-27,3.0
C,13948,2022-03-13,1.0
C,95137,2022-03-19,3.0
C,120418,2022-04-11,1.0
A,10852,2022-05-05,1.0
A,107917,2022-08-02,2.0
C,40309,2022-04-11,3.0
C,268,2022-07-20,2.0
C,3679,2022-08-08,2.0
E,117286,2022-04-13,1.0
B,119185,2022-01-23,1.0
B,3328,2022-05-26,1.0
E,119554,2022-09-16,2.0
C,98584,2022-02-07,1.0
C,118033,2022-04-19,5.0
E,40939,2022-04-21,1.0
C,110077,2022-05-04,2.0
E,2806,2022-05-12,5.0
A,10609,2022-05-06,1.0
B,95443,2022-07-21,1.0
A,10195,2022-03-24,3.0
D,7054,2022-04-18,1.0
B,9979,2022-03-08,1.0
E,98809,2022-07-21,5.0
E,91456,2022-03-31,2.0
B,123586,2022-05-04,1.0
B,11293,2022-09-01,1.0
A,10906,2022-09-12,1.0
B,117610,2022-06-09,2.0
B,46150,2022-02-18,3.0
D,295,2022-01-30,1.0
C,104470,2022-03-07,1.0
C,1231,2022-03-08,2.0
A,313,2022-09-16,1.0
C,110806,2022-09-23,1.0
C,92491,2022-10-03,1.0
E,94453,2022-05-26,1.0
B,117286,2022-07-07,1.0
E,122686,2022-08-04,1.0
B,123586,2022-05-12,1.0
E,4480,2022-08-16,1.0
C,4705,2022-05-29,2.0
E,952,2022-07-28,1.0
C,121129,2022-09-26,1.0
A,115846,2022-09-21,2.0
D,92491,2022-05-26,2.0
C,122740,2022-09-27,1.0
B,23146,2022-05-01,4.0
D,122803,2022-09-06,2.0
D,117745,2022-09-10,2.0
B,43405,2022-10-18,1.0
D,232,2022-08-25,1.0
C,12247,2022-08-06,2.0
D,101635,2022-03-01,6.0
D,92482,2022-06-14,2.0
D,14947,2022-08-26,3.0
A,43279,2022-10-11,1.0
B,120400,2022-02-26,1.0
D,10042,2022-01-22,1.0
D,4165,2022-01-27,1.0
C,4705,2022-06-03,1.0
D,12031,2022-04-30,1.0
B,952,2022-03-11,5.0
C,117736,2022-05-07,5.0
C,100537,2022-09-09,1.0
E,110806,2022-05-18,1.0
C,45115,2022-10-01,2.0
C,107224,2022-06-07,1.0
C,108862,2022-10-14,1.0
D,25081,2022-09-24,4.0
B,41686,2022-08-22,1.0
B,122560,2022-08-13,1.0
C,27583,2022-04-14,2.0
C,40201,2022-05-13,1.0
E,110356,2022-04-20,2.0
E,57058,2022-08-17,1.0
D,102490,2022-08-13,16.138000011444092
A,55879,2022-10-07,1.0
B,45484,2022-04-08,2.0
C,123334,2022-10-06,1.0
E,10591,2022-04-29,2.0
E,116836,2022-06-07,3.0
E,110860,2022-08-27,1.0
E,102967,2022-10-14,1.0
C,76399,2022-06-17,1.0
D,101212,2022-06-12,1.0
B,12040,2022-06-25,2.0
B,123703,2022-07-02,1.0
C,14947,2022-06-25,1.0
E,40759,2022-06-27,1.0
B,13948,2022-03-18,2.0
A,12040,2022-03-09,1.0
A,119779,2022-03-16,2.0
D,19123,2022-01-22,2.0
D,112219,2022-07-10,1.0
D,107863,2022-08-12,2.0
A,117925,2022-04-18,1.0
D,12670,2022-02-23,9.0
D,29311,2022-06-15,2.0
C,1204,2022-07-31,1.0
B,31579,2022-05-13,1.0
D,94453,2022-06-11,2.0
B,117376,2022-08-13,2.0
B,12247,2022-08-07,2.0
E,223,2022-03-26,1.0
E,120418,2022-07-11,4.0
C,6856,2022-05-02,2.0
B,12814,2022-09-10,1.0
D,43279,2022-02-14,1.0
D,304,2022-02-21,1.0
D,117187,2022-06-12,1.0
C,57976,2022-08-28,3.0
B,11509,2022-04-11,2.0
A,10924,2022-04-10,5.0
B,107863,2022-07-29,3.0
C,3292,2022-03-15,12.0
C,6163,2022-04-07,1.0
C,114658,2022-07-20,1.0
E,117745,2022-04-08,2.0
D,92482,2022-07-03,4.0
B,123478,2022-04-05,1.0
A,29653,2022-03-03,3.0
A,118033,2022-07-23,3.0
C,117187,2022-03-03,1.0
C,120994,2022-08-06,1.0
C,223,2022-05-21,2.0
A,110356,2022-09-05,1.0
B,27790,2022-02-06,5.0
D,4480,2022-06-21,2.0
D,25081,2022-05-28,5.0
D,313,2022-09-27,1.0
C,116062,2022-02-14,1.0
C,44989,2022-07-22,1.0
A,108862,2022-04-16,2.0
A,42928,2022-05-27,1.0
C,4480,2022-02-12,1.0
C,93895,2022-08-02,1.0
E,3427,2022-03-17,3.0
B,121129,2022-03-08,1.0
C,107269,2022-07-29,1.0
C,122803,2022-08-01,3.0
B,45421,2022-07-03,5.0
A,95137,2022-07-18,3.0
B,88,2022-01-29,1.0
C,97531,2022-06-18,1.0
B,12355,2022-10-09,1.0
A,122686,2022-03-17,4.0
C,117286,2022-10-11,4.0
A,232,2022-10-03,1.0
C,105622,2022-08-31,1.0
E,117736,2022-03-28,4.0
A,14947,2022-03-29,2.0
C,27790,2022-03-21,1.0
C,4705,2022-08-16,1.0
A,110230,2022-02-11,1.0
D,538,2022-06-18,2.0
E,42847,2022-03-13,1.0
B,10375,2022-04-04,1.0
A,117196,2022-03-05,4.0
C,45169,2022-03-23,1.0
D,10636,2022-08-19,1.0
C,100024,2022-07-05,1.0
D,112219,2022-02-02,1.0
D,1852,2022-07-08,6.0
C,117196,2022-09-18,5.0
C,46150,2022-09-23,4.0
A,13741,2022-01-23,2.0
A,93895,2022-04-26,2.0
C,114658,2022-04-09,2.0
C,107224,2022-04-20,2.0
C,41686,2022-09-01,1.0
A,1672,2022-09-09,3.0
B,96136,2022-05-04,4.503999948501587
B,1681,2022-08-12,4.0
B,9637,2022-02-01,3.0
B,23146,2022-06-05,1.0
B,3679,2022-06-25,1.0
A,121174,2022-06-10,5.0
D,10852,2022-04-02,2.0
C,14947,2022-03-25,1.0
E,111382,2022-05-03,2.0
D,116062,2022-05-21,2.0
E,19114,2022-03-19,1.0
B,123586,2022-04-28,2.0
B,43135,2022-06-01,3.0
E,95137,2022-08-02,2.0
A,295,2022-01-25,3.0
D,43738,2022-03-07,4.0
B,46150,2022-06-03,1.0
D,107224,2022-06-25,3.0
C,92491,2022-05-14,2.0
E,124396,2022-05-31,1.0
E,120994,2022-05-18,1.0
B,55879,2022-05-09,4.0
E,102490,2022-08-05,3.508000135421753
B,29941,2022-02-07,4.0
C,1852,2022-07-31,1.0
E,40309,2022-03-29,2.0
E,111436,2022-10-02,1.0
D,13003,2022-04-22,1.0
A,123667,2022-07-03,1.0
C,75463,2022-03-12,1.0
D,2806,2022-02-19,5.0
D,268,2022-04-27,2.0
D,3328,2022-07-09,2.0
C,40939,2022-05-06,2.0
C,111868,2022-06-07,1.0
D,57058,2022-09-05,4.0
D,94948,2022-10-10,1.0
C,3022,2022-02-07,1.0
C,111868,2022-09-27,1.0
C,114658,2022-03-15,1.0
C,42154,2022-05-08,0.8560000061988831
A,10636,2022-03-21,1.0
D,41686,2022-03-24,2.0
B,23146,2022-03-05,2.0
C,14848,2022-05-12,1.0
B,45484,2022-10-17,1.0
E,42154,2022-08-17,3.0019999742507935
D,9637,2022-04-12,1.0
A,119707,2022-09-14,1.0
C,123694,2022-05-02,1.0
A,93895,2022-02-17,1.0
A,46150,2022-05-04,1.0
A,123280,2022-03-17,2.0
D,110806,2022-08-04,2.0
C,95137,2022-03-15,1.0
D,102967,2022-03-28,1.0
B,100177,2022-04-10,1.0
B,2806,2022-08-18,2.0
B,55879,2022-03-03,1.0
C,1132,2022-07-26,2.0
E,107269,2022-05-31,2.0
E,117736,2022-08-08,5.0
A,102967,2022-10-16,1.0
C,45115,2022-07-10,1.0
C,23911,2022-07-22,1.0
A,43738,2022-04-04,1.0
D,12247,2022-02-02,1.0
A,110860,2022-03-18,3.0
A,23371,2022-04-08,2.0
D,108007,2022-01-25,3.0
D,108007,2022-02-05,1.0
A,3022,2022-02-14,1.0
C,23146,2022-02-28,2.0
C,29896,2022-05-30,1.0
C,592,2022-08-22,1.0
B,29896,2022-10-05,1.0
E,94345,2022-05-20,1.0
B,6856,2022-10-02,1.0
D,121714,2022-08-09,3.0
D,45115,2022-10-04,2.0
B,3292,2022-02-12,1.0
B,4705,2022-06-16,2.0
A,3526,2022-03-23,1.0
A,7450,2022-03-27,4.0
D,123586,2022-08-13,5.0
B,47140,2022-08-20,1.0
C,9979,2022-03-06,1.0
C,122830,2022-05-03,1.0
A,11230,2022-07-23,1.0
A,111976,2022-09-11,1.0
C,223,2022-04-23,1.0
A,46150,2022-08-20,1.0
B,23371,2022-02-10,1.0
E,95119,2022-08-12,3.0
A,3427,2022-04-07,8.0
A,23911,2022-05-28,1.0
D,94453,2022-04-29,1.0
E,123703,2022-05-05,1.0
A,43738,2022-02-20,3.0
A,10924,2022-03-13,1.0
A,40381,2022-05-05,3.0
A,10654,2022-06-10,1.0
B,111436,2022-10-14,2.0
E,107224,2022-09-15,2.0
B,7450,2022-07-21,1.0
C,45484,2022-05-09,3.0
E,116836,2022-03-19,4.0
A,7396,2022-03-28,1.0
A,12166,2022-04-11,1.0
D,110806,2022-02-19,2.0
E,123703,2022-04-29,1.0
B,124396,2022-03-17,1.0
C,44989,2022-09-06,3.0
C,112219,2022-08-19,1.0
C,9628,2022-09-04,1.0
C,23371,2022-06-14,1.0
A,30454,2022-04-09,3.0
D,1672,2022-08-29,7.0
B,29896,2022-10-02,3.0
C,2806,2022-05-26,3.0
C,23020,2022-06-18,1.0
E,6163,2022-10-01,4.0
E,23938,2022-07-29,2.0
D,123667,2022-06-01,2.0
D,10042,2022-06-11,1.0
C,13795,2022-03-02,1.0
B,2806,2022-01-25,1.0
C,45421,2022-07-18,1.0
C,30175,2022-08-23,3.0
E,92491,2022-06-04,1.0
C,111436,2022-06-06,1.0
C,97486,2022-06-08,2.0
B,122686,2022-05-19,4.0
D,4480,2022-03-18,1.0
C,10213,2022-08-24,2.0
A,111976,2022-05-20,1.0
B,6856,2022-05-24,1.0
B,94345,2022-06-06,1.0
A,123586,2022-02-07,1.0
D,111031,2022-03-13,1.0
D,94876,2022-08-07,2.0
D,27979,2022-10-03,1.0
C,29311,2022-06-01,1.0
B,3292,2022-02-13,2.0
B,4480,2022-08-21,1.0
D,100501,2022-02-26,1.0
D,14947,2022-05-29,1.0
D,110860,2022-10-10,2.0
B,113110,2022-01-27,1.0
D,41686,2022-04-08,1.0
C,123703,2022-06-13,1.0
E,11509,2022-04-27,4.0
E,116836,2022-06-26,2.0
B,2806,2022-08-16,2.0
E,117736,2022-08-19,2.0
C,13003,2022-05-09,2.0
D,100501,2022-03-25,1.0
B,118033,2022-09-21,1.0
A,107836,2022-07-24,5.0
D,1681,2022-08-05,3.0
A,12247,2022-09-11,2.0
B,304,2022-04-24,4.0
B,108007,2022-06-23,1.0
A,43738,2022-03-07,3.0
C,10366,2022-06-22,1.0
A,101635,2022-02-08,5.0
A,3292,2022-04-26,3.0
C,10924,2022-04-17,5.0
A,123307,2022-03-23,60.0
C,94345,2022-07-31,1.0
A,232,2022-03-21,3.0
A,304,2022-05-19,1.0
D,529,2022-06-26,2.0
C,117160,2022-08-26,1.0
A,113281,2022-02-19,1.0
C,124396,2022-06-23,1.0
C,120400,2022-09-29,1.0
A,107809,2022-04-12,7.0
C,95443,2022-05-15,1.0
E,6856,2022-04-25,2.0
E,6163,2022-05-06,2.0
A,14848,2022-06-15,1.0
E,1672,2022-04-16,2.0
A,43405,2022-02-01,1.0
A,12040,2022-03-26,1.0
A,12040,2022-09-01,2.0
A,10375,2022-05-02,1.0
A,110671,2022-06-15,4.0
C,27133,2022-01-27,2.0
B,14848,2022-08-20,2.0
D,46150,2022-03-15,3.0
A,124414,2022-02-23,1.0
C,5551,2022-02-23,1.0
C,529,2022-04-06,1.0
C,116962,2022-06-12,1.0
E,110320,2022-04-06,1.0
A,94453,2022-06-16,1.0
B,101149,2022-05-16,1.0
D,2806,2022-09-20,5.0
A,529,2022-10-12,1.0
C,117610,2022-07-07,1.0
E,117610,2022-06-06,1.0
A,91438,2022-09-18,1.0
A,43504,2022-09-05,1.0
A,25081,2022-05-19,2.0
C,30454,2022-07-15,2.0
C,2806,2022-09-08,2.0
E,91438,2022-03-23,1.0
B,6856,2022-05-07,2.0
B,116836,2022-05-15,3.0
B,9979,2022-09-01,1.0
E,117736,2022-09-10,2.0
A,110356,2022-02-06,1.0
A,110338,2022-08-06,1.0
D,92491,2022-02-10,1.0
B,11509,2022-08-09,1.0
C,92482,2022-06-18,1.0
C,111976,2022-10-05,2.0
C,15352,2022-09-22,3.0
E,9925,2022-08-31,1.0
B,64816,2022-08-24,2.0
D,94948,2022-03-18,1.0
D,107269,2022-07-28,3.0
A,14947,2022-07-04,3.0
C,43405,2022-10-14,5.0
C,4705,2022-01-30,3.0
C,4705,2022-06-10,3.0
A,116062,2022-03-04,1.0
A,122740,2022-05-16,3.0
C,41164,2022-04-28,1.0
E,40759,2022-09-06,2.0
A,122830,2022-07-14,5.0
A,1852,2022-08-14,4.0
D,107269,2022-05-29,2.0
B,11230,2022-06-29,1.0
B,117745,2022-06-25,1.0
E,92482,2022-07-12,2.0
E,27790,2022-09-04,1.0
D,14947,2022-04-29,3.0
A,108862,2022-04-15,1.0
D,116062,2022-07-23,2.0
D,142,2022-05-30,1.0
A,10213,2022-05-19,1.0
C,10591,2022-08-11,1.0
A,123478,2022-05-23,1.0
D,232,2022-02-10,1.0
A,123658,2022-10-04,1.0
A,1204,2022-03-03,3.0
D,113281,2022-04-14,3.0
A,529,2022-09-16,1.0
D,117358,2022-04-23,2.0
C,102967,2022-01-25,1.0
D,1951,2022-04-09,1.0
E,11419,2022-05-27,1.0
B,111382,2022-03-06,2.0
B,104470,2022-06-30,4.0
A,27790,2022-04-16,1.0
D,45484,2022-03-10,1.0
C,12355,2022-09-25,3.0
D,781,2022-06-03,1.0
D,107863,2022-05-31,6.0
C,102769,2022-04-12,1.0
A,3328,2022-07-08,2.0
E,3679,2022-06-20,1.0
C,4732,2022-08-08,1.0
C,92491,2022-07-20,1.0
B,45421,2022-08-07,2.0
B,23785,2022-08-23,2.0
B,117745,2022-02-21,1.0
C,592,2022-08-01,1.0
B,3427,2022-05-19,2.0
D,1204,2022-09-02,1.0
B,110860,2022-04-20,1.0
A,41488,2022-04-14,1.0
B,41686,2022-07-18,2.0
A,1132,2022-08-02,1.0
D,9637,2022-07-14,1.0
C,110230,2022-08-29,1.0
D,538,2022-04-22,1.0
C,1132,2022-03-27,2.0
E,119779,2022-10-15,3.0
B,118033,2022-03-04,2.0
D,304,2022-02-06,1.0
C,40939,2022-04-30,1.0
B,123586,2022-04-02,1.0
A,10105,2022-03-13,1.0
E,101941,2022-03-22,1.0
E,94948,2022-09-18,1.0
D,30778,2022-06-28,4.0
A,25000,2022-03-30,1.0
D,232,2022-09-25,3.0
A,29941,2022-03-10,2.0
D,95119,2022-02-06,2.0
D,93895,2022-04-15,1.0
D,114658,2022-06-25,3.0
C,41164,2022-04-10,1.0
E,46591,2022-07-18,2.0
B,42154,2022-03-27,6.108000040054321
C,123730,2022-05-22,9.0
B,12166,2022-04-10,1.0
D,123730,2022-01-24,4.0
D,123667,2022-02-13,1.0
B,102769,2022-05-29,1.0
A,111382,2022-09-28,1.0
B,107863,2022-05-07,4.0
A,112219,2022-01-22,1.0
D,10366,2022-08-03,1.0
B,3679,2022-01-23,1.0
A,45412,2022-03-31,1.0
A,93913,2022-01-25,4.0
C,93679,2022-01-27,1.0
E,4705,2022-06-18,2.0
E,95137,2022-10-18,1.0
E,123334,2022-05-20,1.0
A,10213,2022-06-20,1.0
C,75463,2022-03-31,1.0
C,111382,2022-04-04,1.0
B,4705,2022-09-24,1.0
E,117610,2022-05-03,3.0
E,6163,2022-06-10,4.0
C,23911,2022-04-20,1.0
A,123694,2022-06-09,1.0
A,14848,2022-06-14,2.0
D,10636,2022-04-30,1.0
E,11509,2022-09-04,2.0
E,7108,2022-05-14,1.0
B,92491,2022-09-01,2.0
A,57976,2022-05-13,5.0
E,11842,2022-04-27,1.0
E,76399,2022-05-15,1.0
E,91438,2022-04-20,1.0
C,117187,2022-08-24,1.0
B,121039,2022-06-11,2.0
B,40759,2022-08-02,2.0
D,14848,2022-09-01,1.0
C,117196,2022-04-07,1.0
B,10105,2022-03-19,1.0
B,55879,2022-04-18,3.0
C,91438,2022-03-05,6.0
C,108862,2022-05-16,2.0
C,102769,2022-03-12,1.0
E,259,2022-07-04,2.0
B,122785,2022-01-30,1.0
A,115846,2022-08-10,1.0
D,10375,2022-09-17,2.0
C,11842,2022-04-27,1.0
E,101149,2022-09-19,1.0
B,4705,2022-02-19,1.0
A,23146,2022-02-04,1.0
C,92572,2022-03-04,1.0
C,29896,2022-02-21,1.0
E,98809,2022-08-25,3.0
B,122803,2022-04-16,5.0
B,40381,2022-06-27,1.0
C,100051,2022-07-15,1.0
C,43279,2022-09-12,1.0
A,119554,2022-06-14,16.0
E,36808,2022-03-31,7.0
B,100177,2022-05-09,4.0
B,30688,2022-04-16,1.0
E,57976,2022-05-13,4.0
A,117286,2022-08-03,1.0
B,11842,2022-03-25,1.0
A,92482,2022-04-07,2.0
C,102490,2022-03-31,7.883999943733215
C,42154,2022-09-14,2.4619998931884766
D,43279,2022-05-08,2.0
E,42154,2022-05-03,4.764000058174133
B,121129,2022-07-18,1.0
E,43135,2022-10-01,1.0
C,7072,2022-03-17,1.0
C,14848,2022-06-08,1.0
B,23938,2022-05-14,3.0
B,113281,2022-05-27,1.0
B,110671,2022-09-15,1.0
A,91438,2022-07-22,4.0
D,119779,2022-03-07,2.0
D,57976,2022-08-12,1.0
D,40201,2022-03-25,1.0
D,120994,2022-08-10,4.0
D,952,2022-10-08,1.0
C,117286,2022-07-29,2.0
A,12220,2022-05-02,3.0
D,116962,2022-08-28,1.0
D,42190,2022-04-05,1.0
E,101941,2022-05-04,1.0
D,122740,2022-09-20,4.0
A,11509,2022-02-21,6.0
B,122560,2022-07-26,2.0
A,4705,2022-01-27,3.0
D,110860,2022-03-21,2.0
C,232,2022-06-03,2.0
C,27133,2022-09-26,1.0
A,123586,2022-06-02,1.0
D,124414,2022-02-10,2.0
A,10105,2022-09-04,1.0
D,10366,2022-04-15,1.0
D,23146,2022-09-10,2.0
C,117745,2022-01-30,2.0
A,117196,2022-05-25,14.0
A,1681,2022-07-25,1.0
C,232,2022-03-26,1.0
E,12355,2022-03-30,6.0
A,7450,2022-03-26,2.0
A,112219,2022-05-25,1.0
A,102769,2022-08-13,2.0
C,55906,2022-01-22,2.0
E,5551,2022-08-15,1.0
C,117745,2022-04-16,1.0
A,111382,2022-08-14,1.0
A,124396,2022-06-01,2.0
A,1933,2022-07-07,1.0
C,4732,2022-01-25,2.0
A,14848,2022-08-08,1.0
B,14848,2022-08-26,1.0
D,40201,2022-01-28,2.0
C,25081,2022-04-10,1.0
E,10195,2022-04-01,1.0
A,40201,2022-08-05,1.0
D,123694,2022-04-24,4.0
C,93895,2022-10-04,1.0
E,1672,2022-03-29,4.0
E,40759,2022-04-01,4.0
E,1231,2022-08-03,1.0
A,19123,2022-08-10,1.0
D,10375,2022-03-12,1.0
A,40939,2022-09-24,1.0
A,42847,2022-06-06,2.0
D,952,2022-10-04,1.0
A,9979,2022-05-23,1.0
D,1852,2022-09-08,2.0
D,7108,2022-09-23,1.0
D,46150,2022-10-07,1.0
E,41686,2022-06-28,1.0
C,121174,2022-08-08,1.0
D,41488,2022-10-18,1.0
C,2806,2022-05-05,3.0
A,110860,2022-02-16,1.0
C,122740,2022-09-14,1.0
C,223,2022-01-29,1.0
B,42190,2022-04-04,1.0
B,122740,2022-02-20,2.0
E,117610,2022-04-15,3.0
E,7108,2022-04-18,1.0
B,95443,2022-05-17,1.0
B,29896,2022-07-07,1.0
B,4165,2022-05-14,1.0
B,6163,2022-08-31,7.0
B,43738,2022-10-09,1.0
E,117925,2022-06-22,3.0
D,4480,2022-06-20,4.0
C,42928,2022-08-31,1.0
C,9925,2022-09-24,2.0
B,123586,2022-03-28,2.0
D,123703,2022-05-17,3.0
C,23371,2022-03-04,1.0
A,101635,2022-06-16,1.0
C,2806,2022-06-14,4.0
E,110860,2022-06-15,2.0
A,117358,2022-02-23,1.0
C,123478,2022-06-03,1.0
E,9925,2022-09-27,2.0
A,97531,2022-07-02,1.0
A,10213,2022-03-04,1.0
B,123667,2022-06-15,2.0
B,41488,2022-07-13,1.0
A,117376,2022-05-04,1.0
A,117187,2022-09-01,1.0
B,29311,2022-06-27,1.0
A,55879,2022-06-27,1.0
D,94345,2022-06-09,1.0
B,11230,2022-08-27,2.0
A,123694,2022-02-11,1.0
D,57058,2022-03-09,2.0
D,10213,2022-05-15,2.0
C,7108,2022-09-09,1.0
A,9628,2022-10-07,1.0
C,117745,2022-06-12,1.0
E,313,2022-08-18,2.0
B,4930,2022-06-16,2.0
A,4768,2022-02-16,1.0
A,111868,2022-04-29,1.0
